timestamp_utc,request_id,conversation_id,message_id,topic,provider,model,endpoint,input_tokens,cached_input_tokens,output_tokens,total_tokens,cost_usd,status_code,error_code,error_reason,time_taken_ms,billing_mode,user_id,application_id,region,streaming,retry_count,finish_reason
2026-09-05T00:02:18.454Z,req-0b7fe97e-8964-52,conv-2fc695af-ede,msg-36eee676-42b6-55,general_chat,Google,gemini-2.5-pro,/v1/chat/completions,526,0,39,565,0.001705,200,,,307,Pay as you go,usr-0175,app-mobile-chat,us-east-1,false,0,stop
2026-09-05T00:02:27.144Z,req-8604df5b-a74e-5d,conv-9188237c-f93,msg-40718301-65c3-5d,code_generation,Anthropic,claude-sonnet-4,/v1/chat/completions,959,0,124,1083,0.003884,200,,,629,Provisioned Throughput,usr-0168,app-dev-assistant,us-west-2,true,0,stop
2026-09-05T00:03:27.573Z,req-40aaeeef-dd2e-5e,conv-f089c768-2de,msg-cea65c61-f880-5e,knowledge_search,Google,gemini-2.5-pro,/v1/chat/completions,200,0,433,633,0.004830,200,,,1368,Pay as you go,usr-0197,app-analytics-hub,eu-west-1,true,0,stop
2026-09-05T00:05:49.136Z,req-4d347015-7268-5d,conv-0e38eb78-46b,msg-f7b1f4a7-9e9c-52,general_chat,OpenAI,gpt-5,/v1/chat/completions,788,0,531,1319,0.011905,200,,,2904,Pay as you go,usr-0077,app-mobile-chat,us-east-1,false,0,stop
2026-09-05T00:06:03.810Z,req-d00f8eda-2d30-5f,conv-f256f89f-ec8,msg-829a389b-c905-58,data_analysis,Google,gemini-2.5-flash,/v1/chat/completions,342,233,427,769,0.000461,200,,,1093,Provisioned Throughput,usr-0029,app-enterprise-search,eu-west-1,true,0,stop
2026-09-05T00:07:47.909Z,req-9c090e81-78e2-5e,conv-761d3e07-9d7,msg-5490c9ca-4079-55,knowledge_search,Anthropic,claude-sonnet-4,/v1/chat/completions,543,228,480,1023,0.008316,200,,,1606,Pay as you go,usr-0089,app-content-studio,ap-southeast-1,false,0,tool_call
2026-09-05T00:08:25.427Z,req-ef9eeb49-8c5e-5c,conv-ac7a338e-960,msg-b52baa94-a1d1-56,code_generation,Anthropic,claude-haiku-3.5,/v1/chat/completions,3292,0,217,3509,0.003502,200,,,593,Pay as you go,usr-0054,app-content-studio,eu-west-1,true,1,stop
2026-09-05T00:11:15.526Z,req-cfed547f-9ac8-50,conv-e82295a9-894,msg-2f9806b0-c70b-5a,general_chat,Google,gemini-2.5-flash,/v1/chat/completions,268,0,88,356,0.000153,200,,,361,Provisioned Throughput,usr-0006,app-dev-assistant,eu-central-1,true,0,stop
2026-09-05T00:12:01.652Z,req-5605656b-1a1e-5b,conv-761d3e07-9d7,msg-5ec163c1-04b3-5d,content_creation,Google,gemini-2.5-pro,/v1/chat/completions,1701,0,314,2015,0.007392,200,,,1447,Pay as you go,usr-0126,app-content-studio,eu-central-1,true,0,stop
2026-09-05T00:12:33.797Z,req-f4f2e770-d358-5a,conv-f822b650-e1a,msg-24a5c216-1698-56,data_analysis,Google,gemini-2.5-pro,/v1/chat/completions,1450,0,477,1927,0.008395,200,,,2737,Pay as you go,usr-0215,app-content-studio,eu-west-1,true,0,stop
2026-09-05T00:14:02.592Z,req-7eccf389-7fe3-5a,conv-1e9898aa-6ee,msg-c31df158-c473-5d,knowledge_search,OpenAI,gpt-5,/v1/chat/completions,1183,0,264,1447,0.008097,200,,,1393,Provisioned Throughput,usr-0207,app-sales-copilot,us-east-1,true,0,stop
2026-09-05T00:15:20.551Z,req-1fe14c10-db94-5e,conv-de441ca9-a51,msg-e8eda2b1-73b6-58,code_generation,Anthropic,claude-sonnet-4,/v1/chat/completions,3868,0,281,4149,0.015819,200,,,2234,Pay as you go,usr-0087,app-enterprise-search,eu-west-1,false,0,stop
2026-09-05T00:16:50.459Z,req-2e833061-f45c-55,conv-a858d58b-a30,msg-27639aef-2659-55,security_review,Azure OpenAI,gpt-4.1,/v1/chat/completions,2115,419,119,2234,0.004554,200,,,768,Pay as you go,usr-0236,app-dev-assistant,us-west-2,true,0,stop
2026-09-05T00:23:29.309Z,req-5106d295-8c9a-5b,conv-71f63c43-a1a,msg-61af4828-221a-5f,knowledge_search,Google,gemini-2.5-flash,/v1/chat/completions,312,0,195,507,0.000328,200,,,414,Pay as you go,usr-0214,app-content-studio,eu-west-1,true,0,stop
2026-09-05T00:24:20.599Z,req-aca1c8ce-225d-57,conv-30c353db-078,msg-43771419-b402-57,security_review,Anthropic,claude-haiku-3.5,/v1/chat/completions,1750,0,206,1956,0.002224,200,,,670,Pay as you go,usr-0043,app-analytics-hub,eu-west-1,false,0,stop
2026-09-05T00:29:39.982Z,req-ac21d06c-9967-54,conv-98ea4bac-853,msg-de835a8a-9af1-54,data_analysis,OpenAI,gpt-5-mini,/v1/chat/completions,3050,1824,964,4014,0.003323,200,,,3301,Pay as you go,usr-0181,app-support-copilot,us-west-2,true,0,stop
2026-09-05T00:32:57.707Z,req-1112ba07-76b7-5e,conv-77430b51-69b,msg-208019bb-3d0b-56,code_generation,OpenAI,gpt-5-mini,/v1/chat/completions,1425,0,82,1507,0.001052,200,,,332,Pay as you go,usr-0100,app-content-studio,eu-west-1,false,0,stop
2026-09-05T00:35:00.242Z,req-acddf3c5-5823-5a,conv-aa3032e5-8b8,msg-41653ffd-b800-56,customer_support,Google,gemini-2.5-pro,/v1/chat/completions,937,0,187,1124,0.004213,200,,,1199,Pay as you go,usr-0233,app-mobile-chat,eu-west-1,true,0,stop
2026-09-05T00:35:26.982Z,req-c6618b83-deaf-5d,conv-679bfa90-88c,msg-15405d46-f875-54,general_chat,OpenAI,gpt-5,/v1/chat/completions,1043,0,0,1043,0.004276,429,rate_limit_exceeded,Request exceeded the configured rate limit.,422,Provisioned Throughput,usr-0224,app-enterprise-search,us-east-1,true,0,error
2026-09-05T00:39:24.221Z,req-1f341b92-fc2a-5f,conv-21b7072f-718,msg-530e38b2-53cf-54,customer_support,OpenAI,gpt-5-mini,/v1/chat/completions,326,131,166,492,0.000535,200,,,693,Pay as you go,usr-0094,app-sales-copilot,eu-central-1,false,0,stop
2026-09-05T00:43:41.233Z,req-7265eb11-787b-5d,conv-94b261f2-934,msg-4cebffdc-56fe-5d,document_summarization,Anthropic,claude-sonnet-4,/v1/chat/completions,402,127,267,669,0.004925,200,,,1223,Pay as you go,usr-0111,app-content-studio,eu-west-1,false,0,tool_call
2026-09-05T00:46:12.210Z,req-2e3e1f8f-2469-52,conv-9df32217-6ef,msg-e7d1a1db-3c5f-5e,data_analysis,OpenAI,gpt-5-mini,/v1/chat/completions,487,0,473,960,0.001427,200,,,960,Pay as you go,usr-0225,app-content-studio,eu-west-1,true,1,stop
2026-09-05T00:46:48.802Z,req-c829262e-9640-59,conv-d090afb0-ec0,msg-b0267680-161d-50,sales_enablement,OpenAI,gpt-5,/v1/chat/completions,846,0,290,1136,0.007036,200,,,1821,Provisioned Throughput,usr-0068,app-enterprise-search,eu-west-1,true,0,stop
2026-09-05T00:46:49.340Z,req-b589b4ce-f6b2-5a,conv-b9ac4024-274,msg-8d5e09da-4ad5-53,general_chat,OpenAI,gpt-5-mini,/v1/chat/completions,1290,0,259,1549,0.001396,200,,,738,Pay as you go,usr-0017,app-support-copilot,eu-west-1,true,0,stop
2026-09-05T00:49:03.693Z,req-4fa3f807-0e9f-5a,conv-02d81a5e-c19,msg-07927737-8148-57,customer_support,Google,gemini-2.5-pro,/v1/chat/completions,271,202,245,516,0.002254,200,,,1277,Provisioned Throughput,usr-0105,app-doc-intelligence,us-west-2,true,0,stop
2026-09-05T00:50:39.332Z,req-966dd916-79e9-59,conv-fb0cb5ba-df4,msg-b0f6cb43-771e-54,document_summarization,OpenAI,gpt-5,/v1/chat/completions,3111,0,252,3363,0.019335,200,,,1221,Pay as you go,usr-0184,app-support-copilot,eu-central-1,true,0,stop
2026-09-05T00:52:15.067Z,req-d9c9ef5a-57a8-58,conv-a159f78d-a8f,msg-2572c3ce-ba71-56,content_creation,OpenAI,gpt-5-mini,/v1/chat/completions,363,0,839,1202,0.002231,200,,,2015,Pay as you go,usr-0067,app-support-copilot,us-east-1,true,0,stop
2026-09-05T00:54:16.775Z,req-645429f7-b2bb-50,conv-d394469a-b6f,msg-2368a08a-e263-52,customer_support,Google,gemini-2.5-pro,/v1/chat/completions,110,0,1051,1161,0.008844,200,,,3043,Provisioned Throughput,usr-0115,app-analytics-hub,eu-west-1,true,0,stop
2026-09-05T00:54:27.870Z,req-7133a68f-7c80-51,conv-cf851f97-050,msg-436addb6-5585-55,general_chat,Google,gemini-2.5-pro,/v1/chat/completions,1738,568,0,1738,0.003280,408,request_timeout,Upstream model did not respond before the timeout.,14025,Pay as you go,usr-0084,app-dev-assistant,eu-west-1,true,0,error
2026-09-05T00:58:45.856Z,req-06f98070-5311-50,conv-0194f651-30a,msg-5f751c90-7edf-50,general_chat,AWS Bedrock,llama-4-maverick,/v1/chat/completions,1470,0,915,2385,0.004617,200,,,2931,Pay as you go,usr-0228,app-enterprise-search,eu-central-1,false,0,stop
2026-09-05T01:01:06.725Z,req-0f7862dc-fab9-56,conv-77430b51-69b,msg-d736fc74-0798-54,sales_enablement,OpenAI,gpt-5,/v1/chat/completions,1369,0,442,1811,0.013475,200,,,1598,Pay as you go,usr-0178,app-doc-intelligence,us-east-1,true,0,stop
2026-09-05T01:04:23.435Z,req-ec7d0f6a-c2da-50,conv-6ca7ea8e-bca,msg-3f8e8635-f136-53,translation,Anthropic,claude-haiku-3.5,/v1/chat/completions,338,0,99,437,0.000666,200,,,242,Pay as you go,usr-0062,app-sales-copilot,us-west-2,true,0,stop
