timestamp_utc,request_id,conversation_id,message_id,topic,provider,model,endpoint,input_tokens,cached_input_tokens,output_tokens,total_tokens,cost_usd,status_code,error_code,error_reason,time_taken_ms,billing_mode,user_id,application_id,region,streaming,retry_count,finish_reason
2026-09-02T00:03:08.848Z,req-436dd6dd-9073-52,conv-20f6205f-9a7,msg-cc3b5488-d544-59,customer_support,OpenAI,gpt-5,/v1/chat/completions,1970,1007,259,2229,0.009959,200,,,1619,Pay as you go,usr-0152,app-analytics-hub,eu-west-1,true,0,stop
2026-09-02T00:04:24.843Z,req-12adb297-ea97-52,conv-679a4a62-c4b,msg-83193f84-1546-52,customer_support,AWS Bedrock,llama-4-maverick,/v1/chat/completions,459,0,284,743,0.001435,200,,,1308,Pay as you go,usr-0183,app-enterprise-search,eu-central-1,true,1,length
2026-09-02T00:05:38.074Z,req-293f4971-f2d1-53,conv-0194f651-30a,msg-36aa9baa-1563-5a,general_chat,Anthropic,claude-haiku-3.5,/v1/chat/completions,979,574,438,1417,0.001796,200,,,1285,Provisioned Throughput,usr-0086,app-mobile-chat,us-east-1,false,0,stop
2026-09-02T00:06:47.384Z,req-5e519756-e34f-5e,conv-41720ca0-de0,msg-3a159ab2-fff9-57,knowledge_search,Anthropic,claude-haiku-3.5,/v1/chat/completions,2021,1577,615,2636,0.003131,200,,,1548,Pay as you go,usr-0011,app-dev-assistant,eu-west-1,true,0,stop
2026-09-02T00:07:48.180Z,req-92aeacb3-45e6-56,conv-1f9b8446-03e,msg-709834e5-5c64-5d,document_summarization,Anthropic,claude-sonnet-4,/v1/chat/completions,681,0,270,951,0.004996,200,,,1511,Provisioned Throughput,usr-0072,app-content-studio,eu-central-1,true,0,stop
2026-09-02T00:10:56.472Z,req-406b707d-b7d2-5e,conv-b242ef23-c3b,msg-c331ede8-56d3-54,data_analysis,OpenAI,gpt-5-mini,/v1/chat/completions,1220,0,145,1365,0.001080,200,,,365,Pay as you go,usr-0226,app-sales-copilot,eu-central-1,false,0,stop
2026-09-02T00:11:17.352Z,req-cecd0255-eb46-52,conv-5c22b785-b94,msg-c47fbf3d-0268-56,data_analysis,OpenAI,gpt-5,/v1/chat/completions,294,0,340,634,0.005387,200,,,1319,Provisioned Throughput,usr-0190,app-doc-intelligence,us-west-2,true,0,stop
2026-09-02T00:13:12.647Z,req-4e05407e-100d-56,conv-d21ed744-c9b,msg-af9d7e4c-d688-5d,customer_support,OpenAI,gpt-5,/v1/chat/completions,279,73,387,666,0.006926,200,,,1563,Pay as you go,usr-0166,app-sales-copilot,us-east-1,false,0,tool_call
2026-09-02T00:14:26.100Z,req-2a843e39-c770-54,conv-35c531f8-ac3,msg-c8174efb-5cfa-58,customer_support,Google,gemini-2.5-flash,/v1/chat/completions,3186,0,370,3556,0.001400,200,,,1147,Pay as you go,usr-0191,app-analytics-hub,us-west-2,false,0,stop
2026-09-02T00:15:08.673Z,req-a107b1a3-7ada-59,conv-db792393-d1f,msg-e892b380-b92e-5c,general_chat,Anthropic,claude-sonnet-4,/v1/chat/completions,2461,0,594,3055,0.016293,200,,,2679,Pay as you go,usr-0167,app-doc-intelligence,eu-central-1,false,1,stop
