timestamp_utc,request_id,conversation_id,message_id,topic,provider,model,endpoint,input_tokens,cached_input_tokens,output_tokens,total_tokens,cost_usd,status_code,error_code,error_reason,time_taken_ms,billing_mode,user_id,application_id,region,streaming,retry_count,finish_reason
2026-09-09T00:00:09.160Z,req-f5d4fae4-b952-5f,conv-2510357f-765,msg-4a862278-6ec4-50,customer_support,OpenAI,gpt-5-mini,/v1/chat/completions,706,0,0,706,0.000424,500,gateway_internal_error,The gateway encountered an internal error.,1259,Pay as you go,usr-0006,app-sales-copilot,eu-west-1,false,0,error
2026-09-09T00:02:58.091Z,req-0bf30572-32d7-55,conv-a8e85fe7-fea,msg-f15b09e3-4b71-53,customer_support,Google,gemini-2.5-pro,/v1/chat/completions,786,283,127,913,0.002218,200,,,747,Provisioned Throughput,usr-0138,app-support-copilot,eu-west-1,false,0,stop
2026-09-09T00:03:02.540Z,req-99c01a87-15b7-5c,conv-e5aae915-bd4,msg-17b5d31b-a3cd-54,data_analysis,Anthropic,claude-sonnet-4,/v1/chat/completions,139,104,465,604,0.007158,200,,,1595,Pay as you go,usr-0218,app-dev-assistant,eu-west-1,true,0,stop
2026-09-09T00:03:43.891Z,req-7b6c7e40-289d-5f,conv-9e3a6f27-b3c,msg-e3f83f52-4d50-54,data_analysis,OpenAI,gpt-5,/v1/chat/completions,1959,483,802,2761,0.020014,200,,,2613,Pay as you go,usr-0103,app-doc-intelligence,eu-west-1,false,0,stop
2026-09-09T00:06:50.188Z,req-422fff48-f26b-5f,conv-fa091ec9-108,msg-9c30a043-f180-58,knowledge_search,Azure OpenAI,gpt-4.1,/v1/chat/completions,400,0,243,643,0.002250,200,,,1084,Provisioned Throughput,usr-0140,app-analytics-hub,eu-west-1,true,1,stop
2026-09-09T00:06:52.028Z,req-69e3d038-eded-50,conv-087a88bc-e4b,msg-22d94806-b16f-5d,code_generation,OpenAI,gpt-5,/v1/chat/completions,497,0,0,497,0.002485,400,invalid_request,Request payload failed schema validation.,104,Pay as you go,usr-0187,app-doc-intelligence,us-east-1,false,2,error
2026-09-09T00:15:26.999Z,req-bed99114-b06d-54,conv-8e1c6b32-2fa,msg-da2051f6-5cb8-5c,general_chat,Google,gemini-2.5-flash,/v1/chat/completions,204,0,220,424,0.000267,200,,,407,Provisioned Throughput,usr-0152,app-analytics-hub,eu-central-1,true,0,stop
2026-09-09T00:22:34.849Z,req-32a4d2ae-1ffd-5a,conv-c2281a88-41c,msg-84a3a760-5acc-59,translation,Google,gemini-2.5-flash,/v1/chat/completions,285,0,141,426,0.000255,200,,,483,Pay as you go,usr-0057,app-mobile-chat,eu-west-1,true,0,stop
2026-09-09T00:22:49.480Z,req-15d0b6a9-faf8-56,conv-caf77aa8-0bd,msg-d3507055-6392-57,security_review,Azure OpenAI,gpt-4.1,/v1/chat/completions,936,0,172,1108,0.003248,200,,,555,Pay as you go,usr-0089,app-content-studio,eu-central-1,true,0,stop
2026-09-09T00:24:12.605Z,req-8a3a6367-dfcc-5b,conv-a83fa2ba-09b,msg-fba6a091-abdb-5f,general_chat,Google,gemini-2.5-pro,/v1/chat/completions,2498,0,0,2498,0.006245,403,policy_violation,Request was blocked by the gateway policy.,1457,Pay as you go,usr-0128,app-enterprise-search,eu-west-1,true,0,error
