timestamp_utc,request_id,conversation_id,message_id,topic,provider,model,endpoint,input_tokens,cached_input_tokens,output_tokens,total_tokens,cost_usd,status_code,error_code,error_reason,time_taken_ms,billing_mode,user_id,application_id,region,streaming,retry_count,finish_reason
2026-09-07T00:01:10.412Z,req-ae2b2cf6-d9ca-5f,conv-ea035597-aa7,msg-ade5393c-127d-54,code_generation,OpenAI,gpt-5,/v1/chat/completions,548,0,170,718,0.004338,200,,,583,Provisioned Throughput,usr-0193,app-doc-intelligence,eu-west-1,true,0,stop
2026-09-07T00:02:15.126Z,req-b4dbce77-2fba-55,conv-2f10c279-6c6,msg-074b9312-a2d2-59,customer_support,OpenAI,gpt-5-mini,/v1/chat/completions,215,132,219,434,0.000488,200,,,632,Provisioned Throughput,usr-0174,app-analytics-hub,us-east-1,true,0,tool_call
2026-09-07T00:02:43.897Z,req-f55609e9-9098-58,conv-46ab2916-1d4,msg-843f48c3-674c-5b,code_generation,OpenAI,gpt-5-mini,/v1/chat/completions,2688,0,170,2858,0.002021,200,,,684,Pay as you go,usr-0049,app-content-studio,us-east-1,true,0,stop
2026-09-07T00:03:01.600Z,req-eaf267ba-3682-50,conv-9d198b58-6bf,msg-b8a3f886-9ded-5c,customer_support,OpenAI,gpt-5,/v1/chat/completions,905,0,261,1166,0.008440,200,,,881,Pay as you go,usr-0103,app-sales-copilot,eu-central-1,false,0,stop
2026-09-07T00:03:04.437Z,req-c51758aa-5f7f-53,conv-132ff17c-372,msg-1a415ed7-4587-57,content_creation,Google,gemini-2.5-pro,/v1/chat/completions,2811,0,132,2943,0.006845,200,,,766,Provisioned Throughput,usr-0178,app-dev-assistant,eu-west-1,false,0,stop
2026-09-07T00:03:16.748Z,req-bf3be06e-b668-5a,conv-c05e63af-d74,msg-ab7ad994-cb2d-55,code_generation,Azure OpenAI,gpt-4.1,/v1/chat/completions,6889,0,131,7020,0.014826,200,,,1226,Pay as you go,usr-0165,app-content-studio,us-east-1,false,0,stop
2026-09-07T00:04:44.361Z,req-56f598ad-2801-5f,conv-43172e50-5e2,msg-2e469562-c097-51,code_generation,OpenAI,gpt-5-mini,/v1/chat/completions,511,131,366,877,0.001126,200,,,1271,Pay as you go,usr-0144,app-mobile-chat,us-east-1,true,0,stop
2026-09-07T00:05:52.539Z,req-7106bc13-cfbb-5a,conv-8e8b3cf2-037,msg-4ab381a7-7dec-5f,security_review,OpenAI,gpt-5,/v1/chat/completions,959,159,945,1904,0.018374,200,,,5136,Pay as you go,usr-0193,app-sales-copilot,eu-west-1,true,0,tool_call
2026-09-07T00:07:32.591Z,req-d3bf380f-17f2-59,conv-c0ed335a-a18,msg-7635c7bd-2868-5e,meeting_assistant,Google,gemini-2.5-flash,/v1/chat/completions,890,0,61,951,0.000340,200,,,229,Pay as you go,usr-0176,app-enterprise-search,us-east-1,true,0,stop
2026-09-07T00:07:34.144Z,req-8d96fa8f-0dfa-56,conv-8f33c9a1-d83,msg-76797fb5-a110-5c,code_generation,Anthropic,claude-haiku-3.5,/v1/chat/completions,845,0,419,1264,0.002352,200,,,845,Pay as you go,usr-0075,app-dev-assistant,us-west-2,true,0,stop
2026-09-07T00:08:10.266Z,req-19285594-e714-52,conv-61d92735-c1b,msg-377a452f-3789-5b,translation,OpenAI,gpt-5,/v1/chat/completions,1177,0,223,1400,0.009230,200,,,822,Pay as you go,usr-0218,app-support-copilot,ap-southeast-1,true,1,content_filter
2026-09-07T00:08:48.057Z,req-886a3698-34ca-5c,conv-5e770720-172,msg-5b7e8ec2-4144-5f,document_summarization,OpenAI,gpt-5-mini,/v1/chat/completions,1112,0,563,1675,0.002018,200,,,1036,Pay as you go,usr-0203,app-sales-copilot,eu-west-1,true,0,stop
2026-09-07T00:09:11.546Z,req-f216f22c-ef8e-57,conv-2af2eaa2-098,msg-ca0208ee-2d08-5a,code_generation,Azure OpenAI,gpt-4.1,/v1/chat/completions,970,0,539,1509,0.005127,200,,,2608,Provisioned Throughput,usr-0028,app-sales-copilot,eu-west-1,false,0,stop
2026-09-07T00:11:10.290Z,req-e728ccdb-0db6-53,conv-68f8c415-938,msg-a9eaedfe-7682-51,content_creation,OpenAI,gpt-5-mini,/v1/chat/completions,791,97,231,1022,0.000985,200,,,766,Pay as you go,usr-0021,app-doc-intelligence,us-west-2,true,0,tool_call
2026-09-07T00:11:46.624Z,req-ecb79d06-6032-5f,conv-2d55c796-c10,msg-b6882db5-d3ff-5e,content_creation,Anthropic,claude-sonnet-4,/v1/chat/completions,2124,0,296,2420,0.008866,200,,,2222,Provisioned Throughput,usr-0048,app-dev-assistant,us-east-1,true,0,stop
2026-09-07T00:12:19.154Z,req-b239808f-cdf4-5c,conv-dc1ee12e-896,msg-c5826a0f-7331-52,knowledge_search,Anthropic,claude-sonnet-4,/v1/chat/completions,275,0,228,503,0.004245,200,,,1155,Pay as you go,usr-0178,app-doc-intelligence,eu-west-1,true,1,stop
2026-09-07T00:18:16.090Z,req-b49b67e2-76b2-52,conv-454d00a3-4a0,msg-3735c285-942c-51,customer_support,OpenAI,gpt-5-mini,/v1/chat/completions,609,246,1190,1799,0.002551,200,,,2089,Provisioned Throughput,usr-0022,app-dev-assistant,eu-west-1,true,0,stop
