timestamp_utc,request_id,conversation_id,message_id,topic,provider,model,endpoint,input_tokens,cached_input_tokens,output_tokens,total_tokens,cost_usd,status_code,error_code,error_reason,time_taken_ms,billing_mode,user_id,application_id,region,streaming,retry_count,finish_reason
2026-09-03T00:02:01.573Z,req-f132f445-4022-5f,conv-8b87a5da-907,msg-85f0d22d-a14f-5c,security_review,Azure OpenAI,gpt-4.1,/v1/chat/completions,2150,0,291,2441,0.006628,200,,,1546,Pay as you go,usr-0177,app-enterprise-search,us-west-2,true,0,content_filter
2026-09-03T00:04:32.603Z,req-95c2e352-07de-55,conv-a353bdbe-509,msg-ff01d705-5080-59,security_review,Anthropic,claude-sonnet-4,/v1/chat/completions,287,0,278,565,0.005031,200,,,1928,Pay as you go,usr-0063,app-dev-assistant,ap-southeast-1,false,0,stop
2026-09-03T00:04:52.949Z,req-c6f9b4f7-a01c-51,conv-b9fe4116-72f,msg-302cfbfd-f888-5d,security_review,Google,gemini-2.5-pro,/v1/chat/completions,563,309,201,764,0.002838,200,,,1069,Pay as you go,usr-0007,app-sales-copilot,us-east-1,true,0,stop
2026-09-03T00:10:01.197Z,req-5b5067d4-89df-51,conv-2d829761-ab0,msg-c9863a7d-f3d0-5d,translation,Google,gemini-2.5-pro,/v1/chat/completions,1030,0,318,1348,0.005755,200,,,1350,Pay as you go,usr-0080,app-mobile-chat,eu-central-1,true,0,stop
2026-09-03T00:11:38.679Z,req-9e644984-9fd5-56,conv-d283a509-067,msg-11ea59d7-ff33-5b,meeting_assistant,Anthropic,claude-sonnet-4,/v1/chat/completions,3060,0,183,3243,0.009778,200,,,1267,Provisioned Throughput,usr-0094,app-doc-intelligence,ap-southeast-1,true,1,stop
2026-09-03T00:11:52.387Z,req-4f001942-1e75-5e,conv-fbffab6e-2ab,msg-7acc45cf-1a1e-52,code_generation,Anthropic,claude-haiku-3.5,/v1/chat/completions,1686,0,222,1908,0.002237,200,,,806,Pay as you go,usr-0167,app-dev-assistant,eu-west-1,true,0,tool_call
2026-09-03T00:12:37.244Z,req-23364ca2-d822-5f,conv-903ab754-3d5,msg-64e60079-2016-52,sales_enablement,Google,gemini-2.5-flash,/v1/chat/completions,408,0,135,543,0.000284,200,,,271,Pay as you go,usr-0034,app-doc-intelligence,us-west-2,false,0,stop
2026-09-03T00:14:57.922Z,req-de621cf8-5694-53,conv-e0ab9e39-e5e,msg-65d2d29d-73bf-5c,document_summarization,OpenAI,gpt-5-mini,/v1/chat/completions,1071,0,517,1588,0.001883,200,,,1892,Pay as you go,usr-0239,app-analytics-hub,eu-west-1,true,0,stop
2026-09-03T00:15:26.489Z,req-af081df1-744f-59,conv-c05e63af-d74,msg-35671af7-540e-56,translation,OpenAI,gpt-5,/v1/chat/completions,169,55,452,621,0.007419,200,,,1671,Pay as you go,usr-0190,app-mobile-chat,eu-west-1,false,0,stop
2026-09-03T00:18:37.839Z,req-ba1e31a7-1ea6-5f,conv-ad8b9ae1-40a,msg-733f651c-6685-5b,data_analysis,OpenAI,gpt-5-mini,/v1/chat/completions,985,0,282,1267,0.001268,200,,,653,Pay as you go,usr-0122,app-sales-copilot,ap-southeast-1,true,0,tool_call
2026-09-03T00:20:15.177Z,req-a4b6cb8c-5248-55,conv-9067cc06-986,msg-0992e6bd-8586-5f,document_summarization,Google,gemini-2.5-pro,/v1/chat/completions,349,0,46,395,0.001093,200,,,415,Provisioned Throughput,usr-0213,app-support-copilot,us-east-1,true,0,stop
2026-09-03T00:24:29.102Z,req-c4b5192f-ae90-58,conv-edd7f6a5-7f8,msg-827343c2-8938-5b,code_generation,Google,gemini-2.5-flash,/v1/chat/completions,1718,1194,546,2264,0.000902,200,,,1581,Pay as you go,usr-0021,app-sales-copilot,eu-central-1,false,2,stop
2026-09-03T00:27:58.976Z,req-fa960987-4ede-52,conv-9e392f44-9e2,msg-4cbd337d-a1fd-53,general_chat,Google,gemini-2.5-pro,/v1/chat/completions,2961,906,104,3065,0.005530,408,request_timeout,Upstream model did not respond before the timeout.,14191,Provisioned Throughput,usr-0064,app-doc-intelligence,eu-west-1,true,0,error
2026-09-03T00:30:48.419Z,req-6f55616a-979a-54,conv-495cb784-6d4,msg-cdcfd156-860f-5c,code_generation,OpenAI,gpt-5,/v1/chat/completions,359,0,94,453,0.003205,200,,,771,Pay as you go,usr-0079,app-sales-copilot,us-west-2,false,0,tool_call
